time,lum
260.24553183501121,1.00003104399699
260.26596469134529,0.99982758781274
260.28639744768589,0.99983269927353
260.30683040356234,0.99971072578770
260.32726325943077,0.99978799904783
260.34769601484004,0.99978449118258
260.36812887001724,0.99982528264415
260.38856182495510,0.99978950241865
260.44986038815114,0.99978348893537
260.53159170233266,0.99985605163359
260.55202455541439,0.99980473657629
260.57245740802318,1.00007293793049
260.59289036040718,0.99976324354167
260.61332311255683,0.99980363410435
260.63375596446713,0.99972415590036
260.65418891615263,0.99989203230854
260.67462166760379,0.99984322286927
260.69505451858277,1.00005900669423
260.71548726956826,0.99973608264219
260.73592022008961,0.99997020759116
260.77678592065786,0.99995717837739
260.83808436965046,0.99993262332067
260.85851721877407,0.99981656309340
260.87895016742550,0.99981425792481
260.89938301608345,1.00007824984072
260.91981576450780,1.00001129972689
260.94024871269357,0.99979040444114
260.96068146041944,0.99992350287103
260.98111430814606,0.99985705388081
261.00154725540051,0.99985484893694
261.02198000242788,1.00001360489548
261.04241284945601,1.00006000894145
261.06284569601121,0.99978529298035
261.08327854234085,0.99979661837386
261.10371138843766,0.99986427006074
261.12414423430164,1.00001831545738
261.14457717969344,0.99987739949923
261.16500992509100,0.99987629702730
261.18544277024921,0.99998965118709
261.26717404810915,0.99986276668992
261.32847267870966,0.99991618646638
261.34890542177891,0.99994825837719
261.36933836461685,0.99990636444369
261.38977120721393,1.00002072085070
261.41020394958468,0.99995196669188
261.43063689171686,0.99981746511589
261.45106973338989,0.99987018331930
261.49193541627028,1.00002322646873
261.51236825747037,0.99987880264533
261.53280099821131,0.99986447051018
261.55323383872019,0.99977807680042
261.57366677922255,0.99995517388296
261.59409961926576,0.99993442736565
261.61453235907538,0.99994184399503
261.63496529864642,0.99991768983720
261.65539813799114,1.00011653568426
261.67583087710227,0.99990586332008
261.69626371574122,0.99995938332126
261.71669665438822,1.00018859725888
261.73712939280085,0.99986296713936
261.79842790617113,0.99994284624224
261.81886074364593,0.99987970466782
261.83929358066234,0.99994735635470
261.85972641744593,0.99991949388218
261.88015925398940,0.99974490241767
261.90059209030733,1.00006331635725
261.92102502638591,0.99984953702671
261.94145776223741,0.99991418197195
261.98232353323692,1.00005620040204
262.00275626838993,0.99986557298212
262.02318910331087,0.99973808713662
262.04362183776539,0.99992520669129
262.08448760620377,0.99990646466841
262.12535327371006,0.99996028534375
262.14578610700119,0.99977567140711
262.16621894028503,0.99995046332106
262.20708460570313,0.99998253523188
262.26838310207677,0.99991307950002
262.28881583373732,0.99965199410102
262.35011432708416,0.99989133073549
262.37054715780687,1.00003164534532
262.39097998807119,1.00004838287378
262.41141281833552,0.99984442556592
262.43184564812691,0.99999305882762
262.47271140725934,0.99986166421799
262.49314413635148,0.99995627635490
262.51357696521882,1.00003815995220
262.53400969408540,0.99997822556886
262.55444262248056,0.99989483860074
262.57487545064942,0.99993452759037
262.59530817858467,0.99986386916186
262.63617393375171,0.99987639725202
262.65660676075640,0.99988521702749
262.67703948775306,0.99999716804119
262.69747241452569,0.99994545208500
262.71790524106473,0.99991428219667
262.73833796713006,0.99993182152290
262.75877089320420,1.00006732534610
262.77920371881191,0.99984773298173
262.79963644441159,1.00012946467331
262.82006936955440,0.99993122017457
262.86093491936481,0.99979731994691
262.88136774380837,0.99998383815326
262.90180066801986,1.00001200129994
262.92223339222255,1.00005720264925
262.94266621596762,0.99981355635176
262.96309913948062,1.00011854017869
262.98353196275275,0.99992069657883
263.00396468579856,0.99986988264513
263.02439750861231,0.99983350107130
263.04483043118671,0.99983209792520
263.06526315353403,1.00002172309791
263.08569597541646,0.99987810107228
263.10612889729236,1.00005219141318
263.12656161894120,0.99994956129857
263.14699444012513,0.99992490601713
263.16742736130254,0.99993031815208
263.18786008225288,0.99997020759116
263.22872572321648,0.99984212039733
263.24915854323626,1.00009879590859
263.26959136302321,1.00001260264827
263.29002418280288,0.99972445657452
263.31045710212493,0.99990676534257
263.33088982121262,0.99992751185988
263.35132264006097,0.99991458287084
263.39218827730656,0.99985023859976
263.41262109545642,0.99998313658021
263.43305391338072,1.00004256983994
263.45348673107219,0.99996619860231
263.47391954852355,0.99996990691699
263.49435236574936,1.00002092130014
263.53521799949522,0.99986557298212
263.55565081578970,0.99987689837563
263.57608353208343,0.99986817882487
263.59651644813857,0.99992490601713
263.61694926396740,1.00002462961483
263.63738197932980,0.99992410421936
263.65781489468645,0.99992320219687
263.67824770958396,1.00002342691817
263.69868042448070,0.99997902736663
263.71911323913810,0.99988842421858
263.73954605333711,1.00010671366157
263.75997886730329,1.00011322826846
263.78041168126219,0.99998033028801
263.80084459476348,0.99987549522953
263.82127730826323,1.00003565433417
263.84171012129082,1.00011994332479
263.86214283409208,0.99997321433280
263.88257574666204,0.99981305522815
263.90300855922396,0.99997802511942
263.92344127132674,1.00008145703181
263.94387418319820,1.00007203590800
263.96430699482880,0.99997341478224
263.98473970623309,0.99980914646402
264.00517261740606,0.99995757927627
264.02560542833817,1.00003605523305
264.04603823904472,0.99987569567897
264.06647094951768,0.99996188893929
264.08690385975206,0.99996058601791
264.10733666976012,0.99992089702828
264.12776937953458,0.99977947994652
264.18906780745601,0.99987138601595
264.22993352467165,0.99983139635215
264.25036583304609,1.00018478871947
264.27079844118998,0.99978318826121
264.33209686398914,0.99993542961287
264.35252977097116,1.00002823770479
264.37296257794515,1.00012395231364
264.47512650865247,0.99992400399464
264.51599211934808,0.99991668758998
264.53642492446670,0.99995657702906
264.55685772911238,0.99998574242296
