@relation validationSet

@attribute ID numeric
@attribute t1 numeric
@attribute t2 numeric
@attribute t3 numeric
@attribute t4 numeric
@attribute t5 numeric
@attribute t6 numeric
@attribute t7 numeric
@attribute t8 numeric
@attribute t9 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t16 numeric
@attribute t17 numeric
@attribute t18 numeric
@attribute t19 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t26 numeric
@attribute t27 numeric
@attribute t28 numeric
@attribute t29 numeric
@attribute t30 numeric
@attribute class {0,1}

@data
8075638,0.15648258,0.06571100,0.02188075,0.84351742,1.00000000,0.99966800,0.00102742,1265.0,256.0,31.0,2.19130435,0.45484163,2.07812500,0.28254908,2.03225806,0.17668470,0.99961766,0.00102908,0.99948416,0.00098986,0.99910809,0.00105438,0.99956566,0.00103425,0.99943224,0.00099220,0.99903664,0.00106261,7.41705354,5.03502189,0
8075691,0.15508274,0.06472476,0.02105708,0.84491726,1.00000000,1.00011566,0.00060228,1097.0,182.0,23.0,2.13491340,0.37471693,2.02197802,0.14661169,2.00000000,0.00000000,0.99951619,0.00047781,0.99927592,0.00050833,0.99910736,0.00040316,0.99942714,0.00049154,0.99920728,0.00051745,0.99904905,0.00041833,7.17958884,5.07461742,0
8075695,0.15479008,0.06387330,0.02151646,0.84520992,1.00000000,0.99934756,0.00552211,1225.0,276.0,29.0,2.22612245,0.53480043,2.12681159,0.41946133,2.06896552,0.25339549,0.99888490,0.00551184,0.99852326,0.00526345,0.99558519,0.00661162,0.99861610,0.00551329,0.99833771,0.00529001,0.99537373,0.00654629,7.51392522,5.29286173,0
8443971,0.15512872,0.06314192,0.02090836,0.84487128,1.00000000,1.00010341,0.00031281,1126.0,184.0,17.0,2.11722913,0.35074870,2.04347826,0.20393112,2.11764706,0.32218974,0.99966117,0.00016409,0.99953999,0.00017073,0.99934387,0.00011832,0.99959729,0.00018803,0.99948364,0.00018883,0.99928433,0.00013635,7.15840439,5.08053921,0
8443981,0.15776240,0.06648667,0.02283159,0.84223760,1.00000000,0.99992326,0.00031523,1566.0,417.0,63.0,2.36398467,0.71676188,2.14388489,0.38981920,2.06349206,0.24384590,0.99981515,0.00028839,0.99976739,0.00029377,0.99974164,0.00036139,0.99978228,0.00029278,0.99973962,0.00029812,0.99971856,0.00036360,8.17998318,6.02553325,0
8444013,0.15546135,0.06398622,0.02161025,0.84453865,1.00000000,0.99966736,0.00119781,1405.0,333.0,59.0,2.31957295,0.70155483,2.19219219,0.57916710,2.18644068,0.65028224,0.99892065,0.00111790,0.99837192,0.00119324,0.99779158,0.00119222,0.99873553,0.00117627,0.99819443,0.00124263,0.99762551,0.00119878,8.05012979,6.59505338,0
8444017,0.15607817,0.06326030,0.02031977,0.84392183,1.00000000,0.99905557,0.00335791,1224.0,203.0,25.0,2.17483660,0.44518573,2.02955665,0.16936072,2.04000000,0.19595918,0.99924428,0.00321296,0.99922435,0.00328659,0.99898280,0.00297156,0.99908106,0.00319049,0.99913832,0.00329733,0.99894419,0.00299603,7.26750074,5.03718033,0
8444085,0.15709451,0.06556549,0.02224243,0.84290549,1.00000000,0.99839586,0.00199788,1278.0,258.0,33.0,2.19092332,0.45571893,2.10852713,0.37849785,2.00000000,0.00000000,0.99981838,0.00192075,0.99973287,0.00174899,1.00000420,0.00160275,0.99976487,0.00192929,0.99970141,0.00173461,0.99998287,0.00160252,7.34169044,5.18112578,0
8444188,0.15477079,0.06391445,0.02110586,0.84522921,1.00000000,1.00030173,0.00041501,1113.0,170.0,18.0,2.13566936,0.38446229,2.04117647,0.19869819,2.00000000,0.00000000,0.99950745,0.00015858,0.99931852,0.00015349,0.99911739,0.00009238,0.99941192,0.00020910,0.99924178,0.00019000,0.99907840,0.00011126,7.20648242,5.11061764,0
8444200,0.15728926,0.06368595,0.02109091,0.84271074,1.00000000,1.00033676,0.00029361,1121.0,182.0,23.0,2.14272971,0.38616027,2.05494505,0.25082884,2.04347826,0.20393112,0.99965138,0.00011192,0.99951707,0.00010889,0.99939833,0.00013034,0.99958696,0.00014554,0.99946477,0.00013386,0.99934356,0.00015292,6.99523075,4.96196556,0
8444218,0.15487069,0.06371177,0.02021445,0.84512931,1.00000000,0.99991592,0.00095484,1223.0,217.0,32.0,2.15453802,0.41219385,2.06451613,0.26376199,2.00000000,0.00000000,0.99938048,0.00080903,0.99911838,0.00080649,0.99896249,0.00084848,0.99926332,0.00082547,0.99902769,0.00081606,0.99887497,0.00083151,7.34892788,5.12244794,0
8444226,0.15727305,0.06482515,0.02087533,0.84272695,1.00000000,1.00007517,0.00026478,1237.0,199.0,14.0,2.13985449,0.38019394,2.01507538,0.12185282,2.00000000,0.00000000,0.99978190,0.00021526,0.99971762,0.00021321,0.99967840,0.00019975,0.99974490,0.00022380,0.99968593,0.00021975,0.99965549,0.00020461,7.16657002,4.94823319,0
8444238,0.14126964,0.05969368,0.02263994,0.85873036,1.00000000,0.99669457,0.00401117,1504.0,557.0,181.0,2.81914894,1.24755306,2.69479354,1.12433096,2.76243094,1.20033267,0.99867281,0.00409506,0.99827021,0.00423874,0.99788591,0.00437191,0.99849564,0.00420838,0.99816411,0.00433669,0.99793091,0.00444793,11.11738095,10.29036918,0
9080143,0.15515833,0.06335178,0.02159514,0.84484167,1.00000000,0.99995814,0.00041518,1049.0,175.0,21.0,2.13918017,0.40218623,2.03428571,0.18196210,2.04761905,0.21295885,0.99952573,0.00018104,0.99935113,0.00018249,0.99922690,0.00017088,0.99943215,0.00023545,0.99926115,0.00023956,0.99915959,0.00019915,7.22988871,5.18054912,0
9080170,0.15295908,0.06217752,0.02082888,0.84704092,1.00000000,0.99979823,0.00077869,802.0,142.0,20.0,2.13341646,0.37821677,2.01408451,0.11783944,2.05000000,0.21794495,0.99923047,0.00045591,0.99894660,0.00040868,0.99866975,0.00037026,0.99908457,0.00050475,0.99881308,0.00044927,0.99852911,0.00041606,7.32254675,5.39352594,0
9080175,0.15278529,0.06507203,0.02426373,0.84721471,1.00000000,0.99980248,0.00055799,1814.0,834.0,314.0,3.17034179,1.05378103,2.74220624,0.79081534,2.44267516,0.63212349,0.99949511,0.00037400,0.99927672,0.00036955,0.99905108,0.00037422,0.99934384,0.00041621,0.99914925,0.00040679,0.99894337,0.00040986,15.26187306,12.64148503,0
9080199,0.15435250,0.06696485,0.02329212,0.84564750,1.00000000,1.00012816,0.00018147,951.0,187.0,27.0,2.12933754,0.37409756,2.04278075,0.20236244,2.00000000,0.00000000,0.99980645,0.00009916,0.99973982,0.00010311,0.99969620,0.00009290,0.99976712,0.00011632,0.99970462,0.00011893,0.99966646,0.00010209,7.29358140,5.27679833,0
9080204,0.15311615,0.06759014,0.02389902,0.84688385,1.00000000,1.00000405,0.00022061,1377.0,430.0,75.0,2.33333333,0.65899728,2.16511628,0.45565374,2.06666667,0.29814240,0.99973740,0.00011403,0.99965059,0.00011271,0.99956782,0.00013807,0.99968156,0.00013640,0.99960773,0.00012764,0.99953436,0.00014564,8.65725320,6.76760360,0
9080268,0.15628196,0.06393747,0.02038234,0.84371804,1.00000000,1.00015360,0.00037882,1086.0,193.0,20.0,2.13075506,0.37587563,2.03108808,0.17355580,2.05000000,0.21794495,0.99955701,0.00015824,0.99938743,0.00015821,0.99923500,0.00020589,0.99947176,0.00020127,0.99932283,0.00018492,0.99918587,0.00021433,7.13828829,5.02575404,0
9080292,0.15155522,0.06471854,0.02229742,0.84844478,1.00000000,1.00068675,0.00062493,815.0,139.0,11.0,2.11533742,0.35920547,2.02877698,0.16717914,2.00000000,0.00000000,0.99927560,0.00024547,0.99903712,0.00024563,0.99876554,0.00024112,0.99913503,0.00032081,0.99892807,0.00028525,0.99868685,0.00023606,7.36902866,5.41273822,0
9080310,0.14076740,0.05870454,0.02335832,0.85923260,1.00000000,1.00020546,0.00327892,1323.0,569.0,211.0,3.70294785,2.07935148,3.27240773,1.73801535,3.28909953,1.70775334,0.99823251,0.00297852,0.99787665,0.00289049,0.99774927,0.00282479,0.99778931,0.00296442,0.99753479,0.00284866,0.99736226,0.00275463,17.38515591,19.69233289,0
9080324,0.15783450,0.06478336,0.02150967,0.84216550,1.00000000,1.00012469,0.00022393,1138.0,182.0,20.0,2.12741652,0.38022818,2.06043956,0.23829943,2.00000000,0.00000000,0.99981560,0.00017272,0.99972080,0.00017170,0.99962546,0.00016458,0.99978186,0.00017958,0.99969404,0.00017630,0.99960428,0.00016706,7.13504570,4.95172513,0
9080357,0.15769845,0.06514077,0.02159748,0.84230155,1.00000000,1.00011186,0.00031144,992.0,163.0,15.0,2.11794355,0.36643526,2.06748466,0.27422695,2.06666667,0.24944383,0.99970790,0.00020655,0.99961823,0.00019908,0.99954461,0.00018677,0.99965148,0.00022315,0.99956809,0.00022260,0.99948608,0.00021805,7.17597565,5.11335901,0
9652292,0.15659391,0.06414889,0.02111898,0.84340609,1.00000000,0.99795769,0.00195843,1278.0,221.0,36.0,2.22065728,0.53205146,2.13122172,0.42113062,2.05555556,0.22906142,0.99946731,0.00190318,0.99910317,0.00208514,0.99902090,0.00222990,0.99938142,0.00189730,0.99903976,0.00207376,0.99898770,0.00222982,7.38057937,5.07710294,0
9652345,0.15458263,0.06475293,0.02118470,0.84541737,1.00000000,0.99943665,0.00045520,1157.0,224.0,16.0,2.14520311,0.40267674,2.05357143,0.22517000,2.00000000,0.00000000,0.99963759,0.00038718,0.99950279,0.00041364,0.99944220,0.00027967,0.99956916,0.00040683,0.99944516,0.00042119,0.99939262,0.00027987,7.22770998,5.05576728,0
9652354,0.15682663,0.06439676,0.02041230,0.84317337,1.00000000,0.99997695,0.00085092,1210.0,217.0,22.0,2.16446281,0.41686740,2.05069124,0.21936646,2.00000000,0.00000000,0.99938367,0.00069305,0.99919287,0.00071997,0.99922718,0.00073128,0.99926445,0.00071907,0.99911028,0.00073164,0.99916109,0.00072137,7.22304502,4.94852194,0
9652384,0.15581884,0.06518696,0.02221222,0.84418116,1.00000000,1.00001787,0.00025861,1117.0,185.0,20.0,2.15129812,0.41397977,2.04324324,0.22843834,2.00000000,0.00000000,0.99976026,0.00017300,0.99967180,0.00016693,0.99959728,0.00015550,0.99971022,0.00018592,0.99963025,0.00017642,0.99956543,0.00016468,7.09243096,5.02137782,0
9652396,0.15664854,0.06507291,0.02163654,0.84335146,1.00000000,1.00003197,0.00032812,1183.0,204.0,22.0,2.12679628,0.38238978,2.04411765,0.20535647,2.00000000,0.00000000,0.99968959,0.00023123,0.99955685,0.00026223,0.99937219,0.00037089,0.99962877,0.00024764,0.99950568,0.00027611,0.99932755,0.00039539,7.12814354,5.05928087,0
9652406,0.15439979,0.06492470,0.02150859,0.84560021,1.00000000,0.99982722,0.00088405,1178.0,178.0,23.0,2.17062818,0.43674958,2.05617978,0.23026856,2.00000000,0.00000000,0.99956339,0.00081207,0.99940017,0.00069879,0.99929122,0.00053716,0.99948050,0.00081291,0.99933719,0.00070549,0.99923678,0.00053595,7.33638376,4.98023224,0
9652428,0.15438130,0.06644841,0.02346241,0.84561870,1.00000000,1.00523872,0.00422178,2043.0,976.0,359.0,3.95839452,1.52471297,3.32684426,1.18422723,2.88579387,0.90544246,0.99928489,0.00392372,0.99902630,0.00397778,0.99906173,0.00447851,0.99911026,0.00400125,0.99890102,0.00405375,0.99903299,0.00454051,17.97266764,12.61074774,0
9652481,0.15605718,0.06586534,0.02210122,0.84394282,1.00000000,0.99996048,0.00026549,1249.0,260.0,38.0,2.16012810,0.42535190,2.06153846,0.27043686,2.02631579,0.16007270,0.99984532,0.00023944,0.99979501,0.00024588,0.99969645,0.00019709,0.99981547,0.00024529,0.99976908,0.00025617,0.99966511,0.00021767,7.30536061,5.29616428,0
9652488,0.15672469,0.06696558,0.02270829,0.84327531,1.00000000,0.99852200,0.00076075,2036.0,958.0,317.0,3.82367387,1.58883922,3.19832985,1.20382018,2.77287066,0.98513668,0.99938421,0.00055108,0.99912701,0.00057144,0.99887696,0.00060169,0.99917563,0.00059322,0.99896561,0.00060050,0.99872617,0.00062872,16.74640657,10.90339458,0
9652489,0.15408689,0.06443299,0.02147208,0.84591311,1.00000000,0.99997417,0.00038178,1092.0,191.0,22.0,2.11630037,0.33999280,2.03141361,0.17443279,2.00000000,0.00000000,0.99954895,0.00016056,0.99939118,0.00015787,0.99925357,0.00011799,0.99946375,0.00020611,0.99931636,0.00019565,0.99919085,0.00015640,7.16444509,5.13247222,0
9996203,0.15443397,0.06428631,0.02022191,0.84556603,1.00000000,1.00039206,0.00056030,1120.0,178.0,16.0,2.11160714,0.34466483,2.02247191,0.14821243,2.06250000,0.24206146,0.99940349,0.00030200,0.99918111,0.00033743,0.99882053,0.00031610,0.99929053,0.00034436,0.99908654,0.00036784,0.99876434,0.00034778,7.14771581,5.04591387,0
9996218,0.15368603,0.06419543,0.02074903,0.84631397,1.00000000,0.99991071,0.00036150,1080.0,177.0,20.0,2.12685185,0.35174340,2.02259887,0.14862086,2.05000000,0.21794495,0.99957450,0.00014104,0.99942017,0.00013998,0.99928565,0.00015603,0.99949304,0.00018721,0.99935180,0.00018099,0.99923307,0.00018234,7.16851665,5.03417761,0
9996234,0.15430173,0.06157722,0.02068701,0.84569827,1.00000000,1.00020332,0.00035345,1134.0,192.0,16.0,2.13227513,0.38736519,2.02604167,0.15925922,2.00000000,0.00000000,0.99961310,0.00017751,0.99946951,0.00016505,0.99933920,0.00017316,0.99954211,0.00020650,0.99941194,0.00018398,0.99930024,0.00018982,7.22518583,5.08194170,0
9996244,0.15613420,0.06532179,0.02231676,0.84386580,1.00000000,0.99938359,0.00101322,1386.0,302.0,36.0,2.25108225,0.55350345,2.12251656,0.35689466,2.05555556,0.22906142,0.99966470,0.00098160,0.99953678,0.00103813,0.99937565,0.00104833,0.99958862,0.00098679,0.99948331,0.00104260,0.99935978,0.00104251,7.66475955,5.41928699,0
9996265,0.15587210,0.06391728,0.02269376,0.84412790,1.00000000,0.99995251,0.00024279,1190.0,188.0,28.0,2.14957983,0.41543213,2.04787234,0.23710520,2.00000000,0.00000000,0.99981956,0.00020256,0.99976660,0.00020152,0.99972453,0.00029656,0.99978604,0.00021064,0.99973639,0.00020385,0.99969281,0.00029764,7.30724281,5.07126104,0
9996347,0.14615143,0.06103910,0.02302505,0.85384857,1.00000000,0.99992754,0.00234127,1515.0,659.0,265.0,4.23234323,3.13441613,3.69195751,2.19271361,3.36981132,1.75451815,0.99845183,0.00196444,0.99790540,0.00207232,0.99763634,0.00208329,0.99788432,0.00214061,0.99745579,0.00218505,0.99732643,0.00216174,18.79576637,21.36783371,0
9996353,0.15542177,0.06413452,0.02185207,0.84457823,1.00000000,1.00016869,0.00020120,1071.0,191.0,21.0,2.12605042,0.36152906,2.00523560,0.07216779,2.00000000,0.00000000,0.99976641,0.00008380,0.99967832,0.00007803,0.99962005,0.00009575,0.99972203,0.00010658,0.99964007,0.00010212,0.99958906,0.00011257,7.11164829,5.05286290,0
9996373,0.15583124,0.06428776,0.02074941,0.84416876,1.00000000,0.99977287,0.00025023,1161.0,214.0,26.0,2.12575366,0.36377763,2.03271028,0.17787726,2.03846154,0.19230769,0.99972524,0.00013462,0.99962775,0.00014866,0.99950686,0.00011497,0.99967484,0.00015468,0.99958776,0.00016107,0.99946505,0.00013434,7.14617068,5.02970805,0
9996414,0.15747168,0.06660154,0.02188630,0.84252832,1.00000000,0.99933496,0.00068276,1235.0,259.0,39.0,2.19595142,0.47494279,2.08108108,0.31252674,2.00000000,0.00000000,0.99983306,0.00064651,0.99976008,0.00061307,0.99972018,0.00040049,0.99980572,0.00064034,0.99973503,0.00061392,0.99969194,0.00039970,7.32198993,4.90512150,0
9996468,0.15553587,0.06385931,0.02118056,0.84446413,1.00000000,0.99797742,0.00159144,1229.0,215.0,17.0,2.15052889,0.41645581,2.05581395,0.22956210,2.00000000,0.00000000,0.99914997,0.00128980,0.99885641,0.00120424,0.99825124,0.00092584,0.99897374,0.00130559,0.99871894,0.00120770,0.99815231,0.00091108,7.29018450,5.08353100,0
10924562,0.15444030,0.06404285,0.02053253,0.84555970,1.00000000,1.00070681,0.00050569,952.0,160.0,12.0,2.12289916,0.35595297,2.03125000,0.17399264,2.00000000,0.00000000,0.99941447,0.00023261,0.99920762,0.00022569,0.99896114,0.00028798,0.99930064,0.00028625,0.99910982,0.00026577,0.99890124,0.00030437,7.16857335,4.93298102,1
10925104,0.12306171,0.04906710,0.02191005,0.87693829,1.00000000,0.99910296,0.00137909,1012.0,390.0,211.0,2.79446640,1.13393967,3.21538462,1.28493010,3.66350711,1.30821141,0.99961381,0.00127994,0.99938704,0.00132627,0.99919720,0.00141265,0.99942908,0.00133118,0.99913197,0.00138695,0.99891760,0.00143028,10.53476045,7.53374093,1
10933561,0.15462980,0.06543734,0.02328888,0.84537020,1.00000000,0.99990456,0.00014431,854.0,179.0,33.0,2.17330211,0.45699262,2.08938547,0.32209017,2.12121212,0.32637362,0.99984973,0.00010779,0.99978733,0.00010353,0.99972251,0.00008295,0.99981975,0.00011990,0.99976087,0.00011541,0.99969272,0.00010439,7.33078354,5.16686110,1
10934674,0.15578356,0.06415597,0.02247245,0.84421644,1.00000000,0.99743553,0.00429460,903.0,208.0,45.0,2.22369878,0.55566432,2.12500000,0.38449517,2.15555556,0.36243348,0.99934607,0.00415827,0.99905786,0.00434032,0.99869739,0.00386958,0.99923223,0.00415387,0.99898023,0.00433743,0.99877474,0.00392810,7.48508431,5.46172214,1
10937029,0.09866464,0.04173843,0.02565594,0.90133536,1.00000000,0.99424629,0.00083049,455.0,251.0,239.0,3.55604396,1.91255015,4.51394422,1.43199245,4.32217573,1.15020913,0.99872500,0.00105962,0.99786935,0.00132820,0.99759927,0.00148605,0.99759009,0.00239379,0.99691905,0.00241191,0.99682917,0.00237242,13.18026316,11.14343115,1
10963065,0.15646708,0.06811956,0.02387242,0.84353292,1.00000000,1.00000973,0.00006738,1023.0,240.0,35.0,2.23460411,0.52846170,2.09583333,0.41228951,2.00000000,0.00000000,0.99995816,0.00006044,0.99994437,0.00005970,0.99992484,0.00005691,0.99994954,0.00006173,0.99993696,0.00006091,0.99992026,0.00005703,7.65993190,5.31625435,1
10963242,0.15463093,0.06417888,0.02124571,0.84536907,1.00000000,1.00017712,0.00030133,919.0,170.0,22.0,2.13819369,0.38106631,2.07058824,0.25613578,2.00000000,0.00000000,0.99964552,0.00012509,0.99953459,0.00011684,0.99941376,0.00010468,0.99957437,0.00016632,0.99947866,0.00014239,0.99937589,0.00011432,7.22866078,5.06907356,1
10964440,0.15615439,0.06458237,0.02055656,0.84384561,1.00000000,0.99995083,0.00027868,909.0,164.0,16.0,2.17051705,0.44073378,2.05487805,0.22774207,2.00000000,0.00000000,0.99968936,0.00014836,0.99955612,0.00015266,0.99935838,0.00011825,0.99962548,0.00017527,0.99951030,0.00017253,0.99932311,0.00012374,7.13977520,4.91780211,1
10965008,0.15575701,0.06417483,0.02113920,0.84424299,1.00000000,0.99997496,0.00030035,879.0,156.0,17.0,2.16837315,0.47590495,2.05769231,0.30467268,2.00000000,0.00000000,0.99968004,0.00021557,0.99949160,0.00031113,0.99929099,0.00040789,0.99961129,0.00025481,0.99942470,0.00033704,0.99922598,0.00042156,7.15842307,4.98591718,1
10965588,0.15500749,0.06394527,0.02143986,0.84499251,1.00000000,0.99757573,0.00226523,964.0,175.0,21.0,2.19190871,0.46839632,2.07428571,0.26223529,2.04761905,0.21295885,0.99950260,0.00208344,0.99927591,0.00205104,0.99896859,0.00119798,0.99937886,0.00208854,0.99917322,0.00207509,0.99874752,0.00157869,7.37432658,5.14606873,1
12416661,0.15671429,0.06621429,0.02271429,0.84328571,1.00000000,0.99997260,0.00011973,1233.0,237.0,34.0,2.15815085,0.42255987,2.08016878,0.31473513,2.08823529,0.28363679,0.99988912,0.00008320,0.99984952,0.00007806,0.99982795,0.00008602,0.99986803,0.00008978,0.99983026,0.00008420,0.99980198,0.00009244,7.31490575,5.03999476,1
12418724,0.15460311,0.06491278,0.02174974,0.84539689,1.00000000,1.00016554,0.00042765,1115.0,205.0,17.0,2.13721973,0.38817196,2.04390244,0.20487805,2.00000000,0.00000000,0.99951491,0.00023003,0.99934043,0.00026808,0.99906762,0.00028230,0.99941874,0.00026990,0.99926271,0.00028855,0.99899289,0.00030904,7.18801170,4.96487983,1
12453581,0.15442294,0.06510021,0.02194195,0.84557706,1.00000000,1.00034988,0.00089585,1064.0,160.0,19.0,2.11560150,0.35059163,2.04375000,0.20453835,2.00000000,0.00000000,0.99897248,0.00042161,0.99856297,0.00042759,0.99807147,0.00042686,0.99877713,0.00051501,0.99841410,0.00047592,0.99794260,0.00046281,7.14232433,4.91885858,1
12454461,0.15742311,0.06562152,0.02229076,0.84257689,1.00000000,1.00014527,0.00016221,1176.0,224.0,20.0,2.16496599,0.43251814,2.07589286,0.28117913,2.00000000,0.00000000,0.99984845,0.00012256,0.99978823,0.00014440,0.99970068,0.00020680,0.99981880,0.00013393,0.99976319,0.00015063,0.99967825,0.00022177,7.17967115,5.00000053,1
12456601,0.15595073,0.06372311,0.02166898,0.84404927,1.00000000,0.99912539,0.00051785,1126.0,202.0,17.0,2.15275311,0.40831333,2.06930693,0.25397535,2.00000000,0.00000000,0.99941709,0.00029226,0.99921194,0.00029351,0.99894638,0.00030894,0.99930043,0.00034020,0.99910615,0.00035264,0.99884237,0.00037958,7.18736778,5.05885076,1
12459913,0.15442639,0.06364390,0.02141910,0.84557361,1.00000000,0.99930387,0.00035013,1124.0,194.0,22.0,2.14323843,0.40232710,2.03092784,0.17312222,2.00000000,0.00000000,0.99958447,0.00017281,0.99940742,0.00018130,0.99921027,0.00016488,0.99950660,0.00020916,0.99934806,0.00020526,0.99915187,0.00018410,7.16841350,5.11450299,1
12470844,0.15320015,0.06418822,0.02191218,0.84679985,1.00000000,0.99989617,0.00082331,1235.0,240.0,57.0,2.21133603,0.53223332,2.14583333,0.40771637,2.21052632,0.52102605,0.99929428,0.00064254,0.99892214,0.00066581,0.99875908,0.00063922,0.99914632,0.00068058,0.99879034,0.00070507,0.99862927,0.00066556,7.46058405,5.13600740,1
12470954,0.07834271,0.04520041,0.03792699,0.92165729,1.00000000,0.99906543,0.00063313,736.0,663.0,658.0,3.55570652,0.83870050,3.48114630,0.66081253,3.23404255,0.66611135,0.99867575,0.00057305,0.99842818,0.00048976,0.99826280,0.00044379,0.99815631,0.00065762,0.99801558,0.00054081,0.99794732,0.00049397,20.79358162,15.25373686,1
12505503,0.15558939,0.06494104,0.02168833,0.84441061,1.00000000,0.99972209,0.00031399,1173.0,234.0,31.0,2.16112532,0.44906582,2.07692308,0.39557048,2.09677419,0.53005409,0.99975227,0.00026675,0.99966543,0.00031203,0.99955916,0.00031787,0.99970495,0.00027613,0.99961903,0.00032368,0.99948785,0.00035117,7.33800378,5.11057372,1
12506770,0.15554895,0.06429445,0.02102950,0.84445105,1.00000000,1.00040399,0.00109047,1131.0,194.0,22.0,2.13704686,0.36630607,2.05670103,0.23127046,2.04545455,0.20829890,0.99894369,0.00071104,0.99856185,0.00067566,0.99836453,0.00052131,0.99873550,0.00077431,0.99841874,0.00072332,0.99828232,0.00052106,7.15587393,4.97798030,1
2581554,0.13507602,0.05491242,0.02185472,0.86492398,1.00000000,0.99649215,0.00697518,1424.0,469.0,178.0,2.86095506,1.37403416,2.95522388,1.45439537,3.25842697,1.55807494,0.99537383,0.00661268,0.99490167,0.00657414,0.99556982,0.00716463,0.99488779,0.00676631,0.99470448,0.00691661,0.99532906,0.00735472,11.94110276,14.39353063,1
2584163,0.15344673,0.06416941,0.02162486,0.84655327,1.00000000,0.99968343,0.00053942,847.0,148.0,23.0,2.13223140,0.37826123,2.02027027,0.14092334,2.00000000,0.00000000,0.99939159,0.00025114,0.99914940,0.00026583,0.99893142,0.00024925,0.99927314,0.00031226,0.99904425,0.00031402,0.99885504,0.00028881,7.23612927,5.53087782,1
2692377,0.14986431,0.06795621,0.02806768,0.85013569,1.00000000,0.99716526,0.00139474,1435.0,572.0,216.0,2.44459930,0.71633292,2.32517483,0.57256246,2.15277778,0.40801197,0.99976889,0.00140011,0.99967207,0.00135732,0.99966759,0.00143129,0.99970845,0.00137996,0.99964995,0.00134261,0.99960516,0.00145776,8.68735763,5.98359054,1
2693736,0.15384746,0.06351438,0.02119405,0.84615254,1.00000000,1.00047322,0.00050666,1149.0,220.0,24.0,2.15665796,0.44915700,2.10000000,0.36804150,2.00000000,0.00000000,0.99943634,0.00028713,0.99923604,0.00029269,0.99902442,0.00031822,0.99932698,0.00033029,0.99914010,0.00033102,0.99894613,0.00036391,7.35911352,5.26743824,1
2713049,0.15598317,0.06557983,0.02070386,0.84401683,1.00000000,0.99990880,0.00055167,1145.0,234.0,26.0,2.14847162,0.41453907,2.05128205,0.23916357,2.00000000,0.00000000,0.99947642,0.00038267,0.99924097,0.00036558,0.99907463,0.00034624,0.99937629,0.00040999,0.99915891,0.00038761,0.99900334,0.00036993,7.19625595,5.07038065,1
2715135,0.15310132,0.06481190,0.02283090,0.84689868,1.00000000,0.99790468,0.00254152,1425.0,403.0,107.0,2.32491228,0.62045010,2.26054591,0.52159966,2.28037383,0.46952735,0.99945578,0.00258510,0.99925035,0.00254095,0.99926685,0.00237030,0.99935564,0.00258790,0.99919053,0.00255276,0.99922869,0.00236861,7.99536000,5.53202842,1
2716801,0.15584099,0.06319385,0.02120985,0.84415901,1.00000000,1.00021375,0.00078615,1115.0,172.0,14.0,2.12645740,0.36330509,2.04069767,0.19758890,2.00000000,0.00000000,0.99910282,0.00032856,0.99875954,0.00032633,0.99845767,0.00031557,0.99892799,0.00042034,0.99862379,0.00039944,0.99832077,0.00039676,7.13399578,4.99392500,1
2716853,0.15466511,0.06386069,0.02099166,0.84533489,1.00000000,0.99991334,0.00078923,1058.0,176.0,19.0,2.13610586,0.37198791,2.02840909,0.16613854,2.00000000,0.00000000,0.99908180,0.00035852,0.99870209,0.00039725,0.99837151,0.00048163,0.99890820,0.00044557,0.99855270,0.00046345,0.99825976,0.00048989,7.18058760,4.98087390,1
2721030,0.15663416,0.06404188,0.02078978,0.84336584,1.00000000,1.00089957,0.00072140,1205.0,221.0,23.0,2.13029046,0.37840504,2.05429864,0.22660605,2.04347826,0.20393112,0.99914774,0.00034460,0.99881108,0.00035673,0.99846336,0.00043492,0.99898664,0.00042612,0.99867191,0.00042636,0.99832772,0.00049413,7.17367885,5.02748019,1
2831055,0.15375603,0.06484752,0.02214223,0.84624397,1.00000000,0.99991553,0.00031955,1121.0,239.0,15.0,2.13648528,0.37556707,2.06276151,0.24253350,2.00000000,0.00000000,0.99976696,0.00026430,0.99969275,0.00024292,0.99958433,0.00022741,0.99971970,0.00027239,0.99965373,0.00025057,0.99954683,0.00022091,7.23720516,5.06360243,1
3839488,0.15444637,0.06370582,0.02190078,0.84555363,1.00000000,1.00000183,0.00025992,991.0,188.0,22.0,2.17457114,0.44336025,2.05319149,0.22441514,2.04545455,0.20829890,0.99980309,0.00022409,0.99973351,0.00020713,0.99964060,0.00024368,0.99976373,0.00022909,0.99969849,0.00021344,0.99960404,0.00024505,7.39147075,5.53058861,1
3847138,0.15563797,0.06552278,0.02197765,0.84436203,1.00000000,1.00001278,0.00039792,1192.0,239.0,41.0,2.23406040,0.61694280,2.15062762,0.42207599,2.04878049,0.21540880,0.99971081,0.00033273,0.99956433,0.00032392,0.99941551,0.00035904,0.99964656,0.00034290,0.99950485,0.00032994,0.99937485,0.00036722,7.38800490,5.03047657,1
