time,lum
260.73592857614858,1.00053871070490
260.75636135169043,1.00025029196886
260.77679412700672,1.00129672437493
260.81765967693354,0.99996918913630
260.83809235131775,1.00094306499374
260.87895799961552,0.99995602051004
260.91982344698772,0.99970091065220
260.94025632020202,1.00041106970653
260.96068899318925,1.00074346993290
261.00155463846022,0.99980471041217
261.02198731074895,0.99964548192465
261.08328562598035,0.99982992876182
261.10371839710569,1.00060300458607
261.12415116823104,0.99955898212468
261.14458403888420,0.99962293172804
261.16501670931029,0.99897611979091
261.18544947949704,0.99955829356906
261.20588214945747,1.00001540843241
261.22631501918659,0.99947954001983
261.24674778868211,1.00043232886135
261.26718045793677,0.99864759268991
261.28761332696740,0.99935689104971
261.30804609552433,0.99925670620675
261.32847886408854,0.99846899857553
261.36934440028563,0.99896983672087
261.38977716791123,0.99939811831756
261.43064270270406,0.99978061096541
261.45107546963845,0.99925016492835
261.51237376903737,0.99794715948374
261.53280643480684,0.99913233584759
261.55323920057708,0.99964849435550
261.57367206610797,0.99861755445092
261.61453749625070,0.99842734096042
261.63497036085028,0.99925730869292
261.65540312522353,0.99811645809723
261.69626855349634,0.99802195383815
261.71670141717186,0.99870362390363
261.73713408061303,0.99723898002683
261.75756684381486,0.99807368157923
261.77799970679189,0.99850049999523
261.79843236953457,0.99717571897909
261.81886513180507,0.99906485739666
261.83929789408285,0.99839007288740
261.85973065612779,0.99757301557280
261.88016341769980,0.99715299664357
261.90059617927909,0.99807247660689
261.92102904038620,0.99765701935865
261.96189446214703,0.99772630526808
261.98232732255565,0.99736472749724
262.00275998273719,0.99767741781894
262.02319274268666,0.99705126255046
262.04362540240254,0.99795525001230
262.06405826187984,0.99683419539072
262.08449102113082,0.99838017490034
262.10492378014897,0.99719456818923
262.12535653869418,0.99786375818406
262.16622205555905,0.99714172154526
262.18665471341228,0.99694083544263
262.20708757126704,0.99740311447315
262.26838584295911,0.99676740549542
262.28881849964819,0.99661583718919
262.30925125609792,0.99728072371139
262.32968401232210,0.99774524054768
262.35011676831346,0.99708155899782
262.37054952406470,0.99728373614224
262.39098227959039,0.99610381001501
262.47271339912550,0.99571873528358
262.49314605324616,0.99613186865660
262.53401146126998,0.99551079148583
262.55444431469368,0.99566855679265
262.57487706789107,0.99638835562568
262.59530972108769,0.99558076595088
262.61574257381289,0.99621001971966
262.65660807857785,0.99619530184324
262.71790633397177,0.99552241086194
262.73833898529847,0.99583768326723
262.77920458727021,0.99564015387325
262.82007008830260,0.99567337668200
262.84050283824035,0.99550648801319
262.90180108711502,0.99456067079734
262.92223373611341,0.99449353662422
262.94266648511984,0.99563051409455
262.96309933366138,0.99590395674581
263.00396473026922,0.99532617250976
263.02439747811150,0.99529596213186
263.04483032571443,0.99580067340256
263.08569572023407,0.99422792629315
263.12656121381588,0.99552740289020
263.14699396026117,0.99501253542408
263.16742680646712,0.99371064888236
263.18785945244599,0.99499850610328
263.20829219819279,0.99474098630077
263.22872494369949,0.99364678534844
263.24915768874780,0.99480665729319
263.26959043379611,0.99458330706340
263.29002317860432,0.99530250341026
263.31045602295490,0.99482645326731
263.33088866730395,0.99410699871209
263.35132141118083,0.99451608682083
263.41261964189471,0.99455860513047
263.43305238484754,0.99400612531352
263.45348512756755,0.99526850597644
263.47391787028027,0.99392220759712
263.51478335455613,0.99403074117699
263.53521609633754,0.99428335502070
263.57608147921565,0.99419237960918
263.59651432029932,0.99432707830268
263.61694706115668,0.99389303005265
263.63737970178045,0.99381419043397
263.65781254216563,0.99522633194461
263.67824528232450,0.99446427301030
263.71911066193570,0.99520713845666
263.73954340139608,0.99440238907380
263.75997614039079,0.99447985158124
263.78040887937823,0.99320438836150
263.80084171814087,0.99434334542924
263.84170709472528,0.99350081155664
263.88257257038640,0.99467901629482
263.90300530797685,0.99423076658509
263.94387078224099,0.99314947605067
263.98473615556577,0.99377872981945
264.00516899176728,0.99414702100761
264.02560172772792,0.99423128300181
264.04603446369583,0.99439610600375
264.08689993446023,0.99393296627871
264.10733266972966,0.99474623653739
264.12776530453266,0.99407807937598
